time_since_start,project,redis_queue_size,postgres_events,postgres_pipeline_entity_activity_count,postgres_pipeline_global_stats_latest_row
145.369,yellow-goat,1963778,39837,58009,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 14, 84424, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 23, 22, 10, 30, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 32, tzinfo=datetime.timezone.utc), 'period_requests': 675, 'period_responses': 843, 'running_total_requests': 10017, 'running_total_responses': 8650, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
147.563,yellow-goat,1962746,43019,62413,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 18, 470168, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 16, 13, 0, 24, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 16, tzinfo=datetime.timezone.utc), 'period_requests': 591, 'period_responses': 718, 'running_total_requests': 10608, 'running_total_responses': 9368, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
149.814,yellow-goat,1960461,43019,62413,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 18, 470168, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 2, 16, 13, 0, 24, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 16, tzinfo=datetime.timezone.utc), 'period_requests': 591, 'period_responses': 718, 'running_total_requests': 10608, 'running_total_responses': 9368, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
152.024,yellow-goat,1959591,43019,67158,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 22, 733719, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 5, 18, 13, 31, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 14, tzinfo=datetime.timezone.utc), 'period_requests': 732, 'period_responses': 885, 'running_total_requests': 11340, 'running_total_responses': 10253, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
154.210,yellow-goat,1957652,46174,67158,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 22, 733719, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 5, 18, 13, 31, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 14, tzinfo=datetime.timezone.utc), 'period_requests': 732, 'period_responses': 885, 'running_total_requests': 11340, 'running_total_responses': 10253, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
156.413,yellow-goat,1956312,46174,71646,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 27, 595028, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 8, 16, 36, 30, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 5, tzinfo=datetime.timezone.utc), 'period_requests': 594, 'period_responses': 697, 'running_total_requests': 11934, 'running_total_responses': 10950, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
158.602,yellow-goat,1954516,49453,71646,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 27, 595028, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 8, 16, 36, 30, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 5, tzinfo=datetime.timezone.utc), 'period_requests': 594, 'period_responses': 697, 'running_total_requests': 11934, 'running_total_responses': 10950, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
160.832,yellow-goat,1953164,49453,76132,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 32, 59942, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 11, 17, 13, 57, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 1, tzinfo=datetime.timezone.utc), 'period_requests': 607, 'period_responses': 780, 'running_total_requests': 12541, 'running_total_responses': 11730, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
163.051,yellow-goat,1951096,52601,76132,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 32, 59942, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 11, 17, 13, 57, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 1, tzinfo=datetime.timezone.utc), 'period_requests': 607, 'period_responses': 780, 'running_total_requests': 12541, 'running_total_responses': 11730, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
165.241,yellow-goat,1949729,55825,80556,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 36, 155333, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 17, 13, 6, 53, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 59, tzinfo=datetime.timezone.utc), 'period_requests': 706, 'period_responses': 727, 'running_total_requests': 13247, 'running_total_responses': 12457, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
167.405,yellow-goat,1947365,55825,80556,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 36, 155333, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 17, 13, 6, 53, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 59, tzinfo=datetime.timezone.utc), 'period_requests': 706, 'period_responses': 727, 'running_total_requests': 13247, 'running_total_responses': 12457, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
169.543,yellow-goat,1946450,58986,85218,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 40, 147252, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 22, 10, 20, 40, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 3, tzinfo=datetime.timezone.utc), 'period_requests': 886, 'period_responses': 693, 'running_total_requests': 14133, 'running_total_responses': 13150, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
171.720,yellow-goat,1944364,58986,85218,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 40, 147252, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 3, 22, 10, 20, 40, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 3, tzinfo=datetime.timezone.utc), 'period_requests': 886, 'period_responses': 693, 'running_total_requests': 14133, 'running_total_responses': 13150, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
173.904,yellow-goat,1943802,58986,89440,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 44, 388861, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 5, 23, 5, 40, 20, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 1, tzinfo=datetime.timezone.utc), 'period_requests': 825, 'period_responses': 676, 'running_total_requests': 14958, 'running_total_responses': 13826, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
176.388,yellow-goat,1941930,61963,89440,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 44, 388861, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 5, 23, 5, 40, 20, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 1, tzinfo=datetime.timezone.utc), 'period_requests': 825, 'period_responses': 676, 'running_total_requests': 14958, 'running_total_responses': 13826, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
178.531,yellow-goat,1940467,61963,94856,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 49, 904589, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 5, 31, 20, 18, 40, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 1, tzinfo=datetime.timezone.utc), 'period_requests': 1663, 'period_responses': 519, 'running_total_requests': 16621, 'running_total_responses': 14345, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
180.742,yellow-goat,1938017,65298,94856,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 49, 904589, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 5, 31, 20, 18, 40, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, 1, tzinfo=datetime.timezone.utc), 'period_requests': 1663, 'period_responses': 519, 'running_total_requests': 16621, 'running_total_responses': 14345, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
182.901,yellow-goat,1936935,65298,100145,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 53, 855955, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 4, 6, 51, 44, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, tzinfo=datetime.timezone.utc), 'period_requests': 620, 'period_responses': 1193, 'running_total_requests': 17241, 'running_total_responses': 15538, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
185.187,yellow-goat,1934837,68830,100145,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 53, 855955, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 4, 6, 51, 44, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 31, tzinfo=datetime.timezone.utc), 'period_requests': 620, 'period_responses': 1193, 'running_total_requests': 17241, 'running_total_responses': 15538, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
187.624,yellow-goat,1933508,68830,105345,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 58, 654447, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 8, 15, 19, 7, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 57, tzinfo=datetime.timezone.utc), 'period_requests': 719, 'period_responses': 1108, 'running_total_requests': 17960, 'running_total_responses': 16646, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
189.800,yellow-goat,1931792,72257,105345,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 53, 58, 654447, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 8, 15, 19, 7, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 57, tzinfo=datetime.timezone.utc), 'period_requests': 719, 'period_responses': 1108, 'running_total_requests': 17960, 'running_total_responses': 16646, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
192.151,yellow-goat,1930035,72257,110689,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 54, 3, 536394, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 16, 16, 10, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 59, tzinfo=datetime.timezone.utc), 'period_requests': 796, 'period_responses': 1111, 'running_total_requests': 18756, 'running_total_responses': 17757, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
194.382,yellow-goat,1929351,75730,110689,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 54, 3, 536394, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 16, 16, 10, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 59, tzinfo=datetime.timezone.utc), 'period_requests': 796, 'period_responses': 1111, 'running_total_requests': 18756, 'running_total_responses': 17757, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
196.615,yellow-goat,1927104,75730,110689,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 54, 3, 536394, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 16, 16, 10, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 59, tzinfo=datetime.timezone.utc), 'period_requests': 796, 'period_responses': 1111, 'running_total_requests': 18756, 'running_total_responses': 17757, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
198.783,yellow-goat,1926524,78747,115160,"{'timestamp': datetime.datetime(2025, 1, 7, 17, 54, 8, 842718, tzinfo=datetime.timezone.utc), 'period_start': datetime.datetime(2024, 6, 25, 13, 24, 24, tzinfo=datetime.timezone.utc), 'period_end': datetime.datetime(2024, 12, 21, 6, 30, 57, tzinfo=datetime.timezone.utc), 'period_requests': 567, 'period_responses': 922, 'running_total_requests': 19323, 'running_total_responses': 18679, 'running_total_unique_dvms': 0, 'running_total_unique_kinds': 0, 'running_total_unique_users': 0}"
